name,description,signature,url
"tf.math.zeta","Compute the Hurwitz zeta function ζ(x\,q).","tf.math.zeta","https://www.tensorflow.org/api_docs/python/tf/math/zeta"
"tf.meshgrid","Broadcasts parameters for evaluation on an N-D grid.","tf.meshgrid","https://www.tensorflow.org/api_docs/python/tf/meshgrid"
"tf.name_scope","A context manager for use when defining a Python op.","tf.name_scope","https://www.tensorflow.org/api_docs/python/tf/name_scope"
"tf.nn.log_softmax","Computes log softmax activations.","tf.nn.log_softmax","https://www.tensorflow.org/api_docs/python/tf/nn/log_softmax"
"tf.nn.softmax","Computes softmax activations.","tf.nn.softmax","https://www.tensorflow.org/api_docs/python/tf/nn/softmax"
"tf.nn.softsign","Computes softsign: features / (abs(features) + 1).","tf.nn.softsign","https://www.tensorflow.org/api_docs/python/tf/nn/softsign"
"tf.no_gradient","Specifies that ops of type op_type is not differentiable.","tf.no_gradient","https://www.tensorflow.org/api_docs/python/tf/no_gradient"
"tf.no_op","Does nothing. Only useful as a placeholder for control edges.","tf.no_op","https://www.tensorflow.org/api_docs/python/tf/no_op"
"tf.nondifferentiable_batch_function","Batches the computation done by the decorated function.","tf.nondifferentiable_batch_function","https://www.tensorflow.org/api_docs/python/tf/nondifferentiable_batch_function"
"tf.norm","Computes the norm of vectors\, matrices\, and tensors.","tf.norm","https://www.tensorflow.org/api_docs/python/tf/norm"
"tf.norm","Computes the norm of vectors\, matrices\, and tensors.","tf.norm","https://www.tensorflow.org/api_docs/python/tf/norm"
"tf.numpy_function","Wraps a python function and uses it as a TensorFlow op.","tf.numpy_function","https://www.tensorflow.org/api_docs/python/tf/numpy_function"
"tf.one_hot","Returns a one-hot tensor.","tf.one_hot","https://www.tensorflow.org/api_docs/python/tf/one_hot"
"tf.ones","Creates a tensor with all elements set to one (1).","tf.ones","https://www.tensorflow.org/api_docs/python/tf/ones"
"tf.ones_initializer","Initializer that generates tensors initialized to 1.","tf.ones_initializer","https://www.tensorflow.org/api_docs/python/tf/ones_initializer"
"tf.ones_like","Creates a tensor of all ones that has the same shape as the input.","tf.ones_like","https://www.tensorflow.org/api_docs/python/tf/ones_like"
"tf.pad","Pads a tensor.","tf.pad","https://www.tensorflow.org/api_docs/python/tf/pad"
"tf.parallel_stack","Stacks a list of rank-R tensors into one rank-(R+1) tensor in parallel.","tf.parallel_stack","https://www.tensorflow.org/api_docs/python/tf/parallel_stack"
"tf.print","Print the specified inputs.","tf.print","https://www.tensorflow.org/api_docs/python/tf/print"
"tf.py_function","Wraps a python function into a TensorFlow op that executes it eagerly.","tf.py_function","https://www.tensorflow.org/api_docs/python/tf/py_function"
"tf.quantize_and_dequantize_v4","Returns the gradient of QuantizeAndDequantizeV4.","tf.quantize_and_dequantize_v4","https://www.tensorflow.org/api_docs/python/tf/quantize_and_dequantize_v4"
"tf.random.Algorithm","An enumeration.","tf.random.Algorithm","https://www.tensorflow.org/api_docs/python/tf/random/Algorithm"
"tf.random.Algorithm","An enumeration.","tf.random.Algorithm","https://www.tensorflow.org/api_docs/python/tf/random/Algorithm"
"tf.random.Generator","Random-number generator.","tf.random.Generator","https://www.tensorflow.org/api_docs/python/tf/random/Generator"
"tf.random.Generator","Random-number generator.","tf.random.Generator","https://www.tensorflow.org/api_docs/python/tf/random/Generator"
"tf.random.all_candidate_sampler","Generate the set of all classes.","tf.random.all_candidate_sampler","https://www.tensorflow.org/api_docs/python/tf/random/all_candidate_sampler"
"tf.random.categorical","Draws samples from a categorical distribution.","tf.random.categorical","https://www.tensorflow.org/api_docs/python/tf/random/categorical"
"tf.random.create_rng_state","Creates a RNG state from an integer or a vector.","tf.random.create_rng_state","https://www.tensorflow.org/api_docs/python/tf/random/create_rng_state"
"tf.random.create_rng_state","Creates a RNG state from an integer or a vector.","tf.random.create_rng_state","https://www.tensorflow.org/api_docs/python/tf/random/create_rng_state"
"tf.random.experimental.stateless_fold_in","Folds in data to an RNG seed to form a new RNG seed.","tf.random.experimental.stateless_fold_in","https://www.tensorflow.org/api_docs/python/tf/random/experimental/stateless_fold_in"
"tf.random.experimental.stateless_split","Splits an RNG seed into num new seeds by adding a leading axis.","tf.random.experimental.stateless_split","https://www.tensorflow.org/api_docs/python/tf/random/experimental/stateless_split"
"tf.random.fixed_unigram_candidate_sampler","Samples a set of classes using the provided (fixed) base distribution.","tf.random.fixed_unigram_candidate_sampler","https://www.tensorflow.org/api_docs/python/tf/random/fixed_unigram_candidate_sampler"
"tf.random.gamma","Draws shape samples from each of the given Gamma distribution(s).","tf.random.gamma","https://www.tensorflow.org/api_docs/python/tf/random/gamma"
"tf.random.get_global_generator","Retrieves the global generator.","tf.random.get_global_generator","https://www.tensorflow.org/api_docs/python/tf/random/get_global_generator"
"tf.random.get_global_generator","Retrieves the global generator.","tf.random.get_global_generator","https://www.tensorflow.org/api_docs/python/tf/random/get_global_generator"
"tf.random.learned_unigram_candidate_sampler","Samples a set of classes from a distribution learned during training.","tf.random.learned_unigram_candidate_sampler","https://www.tensorflow.org/api_docs/python/tf/random/learned_unigram_candidate_sampler"
"tf.random.log_uniform_candidate_sampler","Samples a set of classes using a log-uniform (Zipfian) base distribution.","tf.random.log_uniform_candidate_sampler","https://www.tensorflow.org/api_docs/python/tf/random/log_uniform_candidate_sampler"
"tf.random.normal","Outputs random values from a normal distribution.","tf.random.normal","https://www.tensorflow.org/api_docs/python/tf/random/normal"
"tf.random.poisson","Draws shape samples from each of the given Poisson distribution(s).","tf.random.poisson","https://www.tensorflow.org/api_docs/python/tf/random/poisson"
"tf.random.set_global_generator","Replaces the global generator with another Generator object.","tf.random.set_global_generator","https://www.tensorflow.org/api_docs/python/tf/random/set_global_generator"
"tf.random.set_global_generator","Replaces the global generator with another Generator object.","tf.random.set_global_generator","https://www.tensorflow.org/api_docs/python/tf/random/set_global_generator"
"tf.random.set_seed","Sets the global random seed.","tf.random.set_seed","https://www.tensorflow.org/api_docs/python/tf/random/set_seed"
"tf.random.shuffle","Randomly shuffles a tensor along its first dimension.","tf.random.shuffle","https://www.tensorflow.org/api_docs/python/tf/random/shuffle"
"tf.random.stateless_binomial","Outputs deterministic pseudorandom values from a binomial distribution.","tf.random.stateless_binomial","https://www.tensorflow.org/api_docs/python/tf/random/stateless_binomial"
"tf.random.stateless_categorical","Draws deterministic pseudorandom samples from a categorical distribution.","tf.random.stateless_categorical","https://www.tensorflow.org/api_docs/python/tf/random/stateless_categorical"
"tf.random.stateless_gamma","Outputs deterministic pseudorandom values from a gamma distribution.","tf.random.stateless_gamma","https://www.tensorflow.org/api_docs/python/tf/random/stateless_gamma"
"tf.random.stateless_normal","Outputs deterministic pseudorandom values from a normal distribution.","tf.random.stateless_normal","https://www.tensorflow.org/api_docs/python/tf/random/stateless_normal"
"tf.random.stateless_parameterized_truncated_normal","Outputs random values from a truncated normal distribution.","tf.random.stateless_parameterized_truncated_normal","https://www.tensorflow.org/api_docs/python/tf/random/stateless_parameterized_truncated_normal"
"tf.random.stateless_poisson","Outputs deterministic pseudorandom values from a Poisson distribution.","tf.random.stateless_poisson","https://www.tensorflow.org/api_docs/python/tf/random/stateless_poisson"
"tf.random.stateless_truncated_normal","Outputs deterministic pseudorandom values\, truncated normally distributed.","tf.random.stateless_truncated_normal","https://www.tensorflow.org/api_docs/python/tf/random/stateless_truncated_normal"
"tf.random.stateless_uniform","Outputs deterministic pseudorandom values from a uniform distribution.","tf.random.stateless_uniform","https://www.tensorflow.org/api_docs/python/tf/random/stateless_uniform"
"tf.random.truncated_normal","Outputs random values from a truncated normal distribution.","tf.random.truncated_normal","https://www.tensorflow.org/api_docs/python/tf/random/truncated_normal"
"tf.random.uniform","Outputs random values from a uniform distribution.","tf.random.uniform","https://www.tensorflow.org/api_docs/python/tf/random/uniform"
"tf.random.uniform_candidate_sampler","Samples a set of classes using a uniform base distribution.","tf.random.uniform_candidate_sampler","https://www.tensorflow.org/api_docs/python/tf/random/uniform_candidate_sampler"
"tf.random_normal_initializer","Initializer that generates tensors with a normal distribution.","tf.random_normal_initializer","https://www.tensorflow.org/api_docs/python/tf/random_normal_initializer"
"tf.random_uniform_initializer","Initializer that generates tensors with a uniform distribution.","tf.random_uniform_initializer","https://www.tensorflow.org/api_docs/python/tf/random_uniform_initializer"
"tf.range","Creates a sequence of numbers.","tf.range","https://www.tensorflow.org/api_docs/python/tf/range"
"tf.rank","Returns the rank of a tensor.","tf.rank","https://www.tensorflow.org/api_docs/python/tf/rank"
"tf.realdiv","Returns x / y element-wise for real types.","tf.realdiv","https://www.tensorflow.org/api_docs/python/tf/realdiv"
"tf.recompute_grad","An eager-compatible version of recompute_grad.","tf.recompute_grad","https://www.tensorflow.org/api_docs/python/tf/recompute_grad"
"tf.register_tensor_conversion_function","Registers a function for converting objects of base_type to Tensor.","tf.register_tensor_conversion_function","https://www.tensorflow.org/api_docs/python/tf/register_tensor_conversion_function"
"tf.repeat","Repeat elements of input.","tf.repeat","https://www.tensorflow.org/api_docs/python/tf/repeat"
"tf.required_space_to_batch_paddings","Calculate padding required to make block_shape divide input_shape.","tf.required_space_to_batch_paddings","https://www.tensorflow.org/api_docs/python/tf/required_space_to_batch_paddings"
"tf.reshape","Reshapes a tensor.","tf.reshape","https://www.tensorflow.org/api_docs/python/tf/reshape"
"tf.reverse","Reverses specific dimensions of a tensor.","tf.reverse","https://www.tensorflow.org/api_docs/python/tf/reverse"
"tf.reverse_sequence","Reverses variable length slices.","tf.reverse_sequence","https://www.tensorflow.org/api_docs/python/tf/reverse_sequence"
"tf.roll","Rolls the elements of a tensor along an axis.","tf.roll","https://www.tensorflow.org/api_docs/python/tf/roll"
"tf.scan","scan on the list of tensors unpacked from elems on dimension 0. (deprecated argument values)","tf.scan","https://www.tensorflow.org/api_docs/python/tf/scan"
"tf.scatter_nd","Scatter updates into a new tensor according to indices.","tf.scatter_nd","https://www.tensorflow.org/api_docs/python/tf/scatter_nd"
"tf.searchsorted","Searches for where a value would go in a sorted sequence.","tf.searchsorted","https://www.tensorflow.org/api_docs/python/tf/searchsorted"
"tf.sequence_mask","Returns a mask tensor representing the first N positions of each cell.","tf.sequence_mask","https://www.tensorflow.org/api_docs/python/tf/sequence_mask"
"tf.sets.difference","Compute set difference of elements in last dimension of a and b.","tf.sets.difference","https://www.tensorflow.org/api_docs/python/tf/sets/difference"
"tf.sets.intersection","Compute set intersection of elements in last dimension of a and b.","tf.sets.intersection","https://www.tensorflow.org/api_docs/python/tf/sets/intersection"
"tf.sets.size","Compute number of unique elements along last dimension of a.","tf.sets.size","https://www.tensorflow.org/api_docs/python/tf/sets/size"
"tf.sets.union","Compute set union of elements in last dimension of a and b.","tf.sets.union","https://www.tensorflow.org/api_docs/python/tf/sets/union"
"tf.shape","Returns a tensor containing the shape of the input tensor.","tf.shape","https://www.tensorflow.org/api_docs/python/tf/shape"
"tf.shape_n","Returns shape of tensors.","tf.shape_n","https://www.tensorflow.org/api_docs/python/tf/shape_n"
"tf.signal.dct","Computes the 1D Discrete Cosine Transform (DCT) of input.","tf.signal.dct","https://www.tensorflow.org/api_docs/python/tf/signal/dct"
"tf.signal.fft","Fast Fourier transform.","tf.signal.fft","https://www.tensorflow.org/api_docs/python/tf/signal/fft"
"tf.signal.fft2d","2D fast Fourier transform.","tf.signal.fft2d","https://www.tensorflow.org/api_docs/python/tf/signal/fft2d"
"tf.signal.fft3d","3D fast Fourier transform.","tf.signal.fft3d","https://www.tensorflow.org/api_docs/python/tf/signal/fft3d"
"tf.signal.fftshift","Shift the zero-frequency component to the center of the spectrum.","tf.signal.fftshift","https://www.tensorflow.org/api_docs/python/tf/signal/fftshift"
"tf.signal.frame","Expands signal's axis dimension into frames of frame_length.","tf.signal.frame","https://www.tensorflow.org/api_docs/python/tf/signal/frame"
"tf.signal.hamming_window","Generate a Hamming window.","tf.signal.hamming_window","https://www.tensorflow.org/api_docs/python/tf/signal/hamming_window"
"tf.signal.hann_window","Generate a Hann window.","tf.signal.hann_window","https://www.tensorflow.org/api_docs/python/tf/signal/hann_window"
"tf.signal.idct","Computes the 1D Inverse Discrete Cosine Transform (DCT) of input.","tf.signal.idct","https://www.tensorflow.org/api_docs/python/tf/signal/idct"
"tf.signal.ifft","Inverse fast Fourier transform.","tf.signal.ifft","https://www.tensorflow.org/api_docs/python/tf/signal/ifft"
"tf.signal.ifft2d","Inverse 2D fast Fourier transform.","tf.signal.ifft2d","https://www.tensorflow.org/api_docs/python/tf/signal/ifft2d"
"tf.signal.ifft3d","Inverse 3D fast Fourier transform.","tf.signal.ifft3d","https://www.tensorflow.org/api_docs/python/tf/signal/ifft3d"
"tf.signal.ifftshift","The inverse of fftshift.","tf.signal.ifftshift","https://www.tensorflow.org/api_docs/python/tf/signal/ifftshift"
"tf.signal.inverse_mdct","Computes the inverse modified DCT of mdcts.","tf.signal.inverse_mdct","https://www.tensorflow.org/api_docs/python/tf/signal/inverse_mdct"
"tf.signal.inverse_stft","Computes the inverse Short-time Fourier Transform of stfts.","tf.signal.inverse_stft","https://www.tensorflow.org/api_docs/python/tf/signal/inverse_stft"
"tf.signal.inverse_stft_window_fn","Generates a window function that can be used in inverse_stft.","tf.signal.inverse_stft_window_fn","https://www.tensorflow.org/api_docs/python/tf/signal/inverse_stft_window_fn"
"tf.signal.irfft","Inverse real-valued fast Fourier transform.","tf.signal.irfft","https://www.tensorflow.org/api_docs/python/tf/signal/irfft"
"tf.signal.irfft2d","Inverse 2D real-valued fast Fourier transform.","tf.signal.irfft2d","https://www.tensorflow.org/api_docs/python/tf/signal/irfft2d"
"tf.signal.irfft3d","Inverse 3D real-valued fast Fourier transform.","tf.signal.irfft3d","https://www.tensorflow.org/api_docs/python/tf/signal/irfft3d"
"tf.signal.kaiser_bessel_derived_window","Generate a Kaiser Bessel derived window.","tf.signal.kaiser_bessel_derived_window","https://www.tensorflow.org/api_docs/python/tf/signal/kaiser_bessel_derived_window"
"tf.signal.kaiser_window","Generate a Kaiser window.","tf.signal.kaiser_window","https://www.tensorflow.org/api_docs/python/tf/signal/kaiser_window"
"tf.signal.linear_to_mel_weight_matrix","Returns a matrix to warp linear scale spectrograms to the mel scale.","tf.signal.linear_to_mel_weight_matrix","https://www.tensorflow.org/api_docs/python/tf/signal/linear_to_mel_weight_matrix"
"tf.signal.mdct","Computes the Modified Discrete Cosine Transform of signals.","tf.signal.mdct","https://www.tensorflow.org/api_docs/python/tf/signal/mdct.md"
"tf.signal.mfccs_from_log_mel_spectrograms","Computes MFCCs of log_mel_spectrograms.","tf.signal.mfccs_from_log_mel_spectrograms","https://www.tensorflow.org/api_docs/python/tf/signal/mfccs_from_log_mel_spectrograms"
"tf.signal.overlap_and_add","Reconstructs a signal from a framed representation.","tf.signal.overlap_and_add","https://www.tensorflow.org/api_docs/python/tf/signal/overlap_and_add"
"tf.signal.rfft","Real-valued fast Fourier transform.","tf.signal.rfft","https://www.tensorflow.org/api_docs/python/tf/signal/rfft"
"tf.signal.rfft2d","2D real-valued fast Fourier transform.","tf.signal.rfft2d","https://www.tensorflow.org/api_docs/python/tf/signal/rfft2d"
"tf.signal.rfft3d","3D real-valued fast Fourier transform.","tf.signal.rfft3d","https://www.tensorflow.org/api_docs/python/tf/signal/rfft3d"
"tf.signal.stft","Computes the Short-time Fourier Transform of signals.","tf.signal.stft","https://www.tensorflow.org/api_docs/python/tf/signal/stft"
"tf.signal.vorbis_window","Generate a Vorbis power complementary window.","tf.signal.vorbis_window","https://www.tensorflow.org/api_docs/python/tf/signal/vorbis_window"
"tf.size","Returns the size of a tensor.","tf.size","https://www.tensorflow.org/api_docs/python/tf/size"
"tf.slice","Extracts a slice from a tensor.","tf.slice","https://www.tensorflow.org/api_docs/python/tf/slice"
"tf.sort","Sorts a tensor.","tf.sort","https://www.tensorflow.org/api_docs/python/tf/sort"
"tf.space_to_batch","SpaceToBatch for N-D tensors of type T.","tf.space_to_batch","https://www.tensorflow.org/api_docs/python/tf/space_to_batch"
"tf.space_to_batch_nd","SpaceToBatch for N-D tensors of type T.","tf.space_to_batch_nd","https://www.tensorflow.org/api_docs/python/tf/space_to_batch_nd"
"tf.sparse.SparseTensor","Represents a sparse tensor.","tf.sparse.SparseTensor","https://www.tensorflow.org/api_docs/python/tf/sparse/SparseTensor"
"tf.sparse.add","Adds two tensors\, at least one of each is a SparseTensor.","tf.sparse.add","https://www.tensorflow.org/api_docs/python/tf/sparse/add"
"tf.sparse.bincount","Count the number of times an integer value appears in a tensor.","tf.sparse.bincount","https://www.tensorflow.org/api_docs/python/tf/sparse/bincount"
"tf.sparse.concat","Concatenates a list of SparseTensor along the specified dimension. (deprecated arguments)","tf.sparse.concat","https://www.tensorflow.org/api_docs/python/tf/sparse/concat"
"tf.sparse.cross","Generates sparse cross from a list of sparse and dense tensors.","tf.sparse.cross","https://www.tensorflow.org/api_docs/python/tf/sparse/cross"
"tf.sparse.cross_hashed","Generates hashed sparse cross from a list of sparse and dense tensors.","tf.sparse.cross_hashed","https://www.tensorflow.org/api_docs/python/tf/sparse/cross_hashed"
"tf.sparse.expand_dims","Returns a tensor with an length 1 axis inserted at index axis.","tf.sparse.expand_dims","https://www.tensorflow.org/api_docs/python/tf/sparse/expand_dims"
"tf.sparse.eye","Creates a two-dimensional sparse tensor with ones along the diagonal.","tf.sparse.eye","https://www.tensorflow.org/api_docs/python/tf/sparse/eye"
"tf.sparse.fill_empty_rows","Fills empty rows in the input 2-D SparseTensor with a default value.","tf.sparse.fill_empty_rows","https://www.tensorflow.org/api_docs/python/tf/sparse/fill_empty_rows"
"tf.sparse.from_dense","Converts a dense tensor into a sparse tensor.","tf.sparse.from_dense","https://www.tensorflow.org/api_docs/python/tf/sparse/from_dense"
"tf.sparse.map_values","Applies op to the .values tensor of one or more SparseTensors.","tf.sparse.map_values","https://www.tensorflow.org/api_docs/python/tf/sparse/map_values"
"tf.sparse.mask","Masks elements of IndexedSlices.","tf.sparse.mask","https://www.tensorflow.org/api_docs/python/tf/sparse/mask"
"tf.sparse.maximum","Returns the element-wise max of two SparseTensors.","tf.sparse.maximum","https://www.tensorflow.org/api_docs/python/tf/sparse/maximum"
"tf.sparse.minimum","Returns the element-wise min of two SparseTensors.","tf.sparse.minimum","https://www.tensorflow.org/api_docs/python/tf/sparse/minimum"
"tf.sparse.reduce_max","Computes tf.sparse.maximum of elements across dimensions of a SparseTensor.","tf.sparse.reduce_max","https://www.tensorflow.org/api_docs/python/tf/sparse/reduce_max"
"tf.sparse.reduce_sum","Computes tf.sparse.add of elements across dimensions of a SparseTensor.","tf.sparse.reduce_sum","https://www.tensorflow.org/api_docs/python/tf/sparse/reduce_sum"
"tf.sparse.reorder","Reorders a SparseTensor into the canonical\, row-major ordering.","tf.sparse.reorder","https://www.tensorflow.org/api_docs/python/tf/sparse/reorder"
"tf.sparse.reset_shape","Resets the shape of a SparseTensor with indices and values unchanged.","tf.sparse.reset_shape","https://www.tensorflow.org/api_docs/python/tf/sparse/reset_shape"
"tf.sparse.reshape","Reshapes a SparseTensor to represent values in a new dense shape.","tf.sparse.reshape","https://www.tensorflow.org/api_docs/python/tf/sparse/reshape"
"tf.sparse.retain","Retains specified non-empty values within a SparseTensor.","tf.sparse.retain","https://www.tensorflow.org/api_docs/python/tf/sparse/retain"
"tf.sparse.segment_mean","Computes the mean along sparse segments of a tensor.","tf.sparse.segment_mean","https://www.tensorflow.org/api_docs/python/tf/sparse/segment_mean"
"tf.sparse.segment_sqrt_n","Computes the sum along sparse segments of a tensor divided by the sqrt(N).","tf.sparse.segment_sqrt_n","https://www.tensorflow.org/api_docs/python/tf/sparse/segment_sqrt_n"
"tf.sparse.segment_sum","Computes the sum along sparse segments of a tensor.","tf.sparse.segment_sum","https://www.tensorflow.org/api_docs/python/tf/sparse/segment_sum"
"tf.sparse.slice","Slice a SparseTensor based on the start and size.","tf.sparse.slice","https://www.tensorflow.org/api_docs/python/tf/sparse/slice"
"tf.sparse.softmax","Applies softmax to a batched N-D SparseTensor.","tf.sparse.softmax","https://www.tensorflow.org/api_docs/python/tf/sparse/softmax"
"tf.sparse.sparse_dense_matmul","Multiply SparseTensor (or dense Matrix) (of rank 2) ""A"" by dense matrix","tf.sparse.sparse_dense_matmul","https://www.tensorflow.org/api_docs/python/tf/sparse/sparse_dense_matmul"
"tf.sparse.split","Split a SparseTensor into num_split tensors along axis.","tf.sparse.split","https://www.tensorflow.org/api_docs/python/tf/sparse/split"
"tf.sparse.to_dense","Converts a SparseTensor into a dense tensor.","tf.sparse.to_dense","https://www.tensorflow.org/api_docs/python/tf/sparse/to_dense"
"tf.sparse.to_indicator","Converts a SparseTensor of ids into a dense bool indicator tensor.","tf.sparse.to_indicator","https://www.tensorflow.org/api_docs/python/tf/sparse/to_indicator"
"tf.sparse.transpose","Transposes a SparseTensor","tf.sparse.transpose","https://www.tensorflow.org/api_docs/python/tf/sparse/transpose"
"tf.split","Splits a tensor value into a list of sub tensors.","tf.split","https://www.tensorflow.org/api_docs/python/tf/split"
"tf.squeeze","Removes dimensions of size 1 from the shape of a tensor.","tf.squeeze","https://www.tensorflow.org/api_docs/python/tf/squeeze"
"tf.stack","Stacks a list of rank-R tensors into one rank-(R+1) tensor.","tf.stack","https://www.tensorflow.org/api_docs/python/tf/stack"
"tf.stop_gradient","Stops gradient computation.","tf.stop_gradient","https://www.tensorflow.org/api_docs/python/tf/stop_gradient"
"tf.strided_slice","Extracts a strided slice of a tensor (generalized Python array indexing).","tf.strided_slice","https://www.tensorflow.org/api_docs/python/tf/strided_slice"
"tf.strings.as_string","Converts each entry in the given tensor to strings.","tf.strings.as_string","https://www.tensorflow.org/api_docs/python/tf/strings/as_string"
"tf.strings.as_string","Converts each entry in the given tensor to strings.","tf.strings.as_string","https://www.tensorflow.org/api_docs/python/tf/strings/as_string"
"tf.strings.bytes_split","Split string elements of input into bytes.","tf.strings.bytes_split","https://www.tensorflow.org/api_docs/python/tf/strings/bytes_split"
"tf.strings.format","Formats a string template using a list of tensors.","tf.strings.format","https://www.tensorflow.org/api_docs/python/tf/strings/format"
"tf.strings.join","Perform element-wise concatenation of a list of string tensors.","tf.strings.join","https://www.tensorflow.org/api_docs/python/tf/strings/join"
"tf.strings.length","String lengths of input.","tf.strings.length","https://www.tensorflow.org/api_docs/python/tf/strings/length"
"tf.strings.lower","Converts all uppercase characters into their respective lowercase replacements.","tf.strings.lower","https://www.tensorflow.org/api_docs/python/tf/strings/lower"
"tf.strings.ngrams","Create a tensor of n-grams based on data.","tf.strings.ngrams","https://www.tensorflow.org/api_docs/python/tf/strings/ngrams"
"tf.strings.reduce_join","Joins all strings into a single string\, or joins along an axis.","tf.strings.reduce_join","https://www.tensorflow.org/api_docs/python/tf/strings/reduce_join"
"tf.strings.regex_full_match","Check if the input matches the regex pattern.","tf.strings.regex_full_match","https://www.tensorflow.org/api_docs/python/tf/strings/regex_full_match"
"tf.strings.regex_replace","Replace elements of input matching regex pattern with rewrite.","tf.strings.regex_replace","https://www.tensorflow.org/api_docs/python/tf/strings/regex_replace"
"tf.strings.split","Split elements of input based on sep into a RaggedTensor.","tf.strings.split","https://www.tensorflow.org/api_docs/python/tf/strings/split"
"tf.strings.strip","Strip leading and trailing whitespaces from the Tensor.","tf.strings.strip","https://www.tensorflow.org/api_docs/python/tf/strings/strip"
"tf.strings.substr","Return substrings from Tensor of strings.","tf.strings.substr","https://www.tensorflow.org/api_docs/python/tf/strings/substr"
"tf.strings.to_hash_bucket","Converts each string in the input Tensor to its hash mod by a number of buckets.","tf.strings.to_hash_bucket","https://www.tensorflow.org/api_docs/python/tf/strings/to_hash_bucket"
"tf.strings.to_hash_bucket_fast","Converts each string in the input Tensor to its hash mod by a number of buckets.","tf.strings.to_hash_bucket_fast","https://www.tensorflow.org/api_docs/python/tf/strings/to_hash_bucket_fast"
"tf.strings.to_hash_bucket_strong","Converts each string in the input Tensor to its hash mod by a number of buckets.","tf.strings.to_hash_bucket_strong","https://www.tensorflow.org/api_docs/python/tf/strings/to_hash_bucket_strong"
"tf.strings.to_number","Converts each string in the input Tensor to the specified numeric type.","tf.strings.to_number","https://www.tensorflow.org/api_docs/python/tf/strings/to_number"
"tf.strings.unicode_decode","Decodes each string in input into a sequence of Unicode code points.","tf.strings.unicode_decode","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_decode"
"tf.strings.unicode_decode_with_offsets","Decodes each string into a sequence of code points with start offsets.","tf.strings.unicode_decode_with_offsets","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_decode_with_offsets"
"tf.strings.unicode_encode","Encodes each sequence of Unicode code points in input into a string.","tf.strings.unicode_encode","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_encode"
"tf.strings.unicode_script","Determine the script codes of a given tensor of Unicode integer code points.","tf.strings.unicode_script","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_script"
"tf.strings.unicode_split","Splits each string in input into a sequence of Unicode code points.","tf.strings.unicode_split","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_split"
"tf.strings.unicode_split_with_offsets","Splits each string into a sequence of code points with start offsets.","tf.strings.unicode_split_with_offsets","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_split_with_offsets"
"tf.strings.unicode_transcode","Transcode the input text from a source encoding to a destination encoding.","tf.strings.unicode_transcode","https://www.tensorflow.org/api_docs/python/tf/strings/unicode_transcode"
"tf.strings.unsorted_segment_join","Joins the elements of inputs based on segment_ids.","tf.strings.unsorted_segment_join","https://www.tensorflow.org/api_docs/python/tf/strings/unsorted_segment_join"
"tf.strings.upper","Converts all lowercase characters into their respective uppercase replacements.","tf.strings.upper","https://www.tensorflow.org/api_docs/python/tf/strings/upper"
"tf.switch_case","Create a switch/case operation\, i.e. an integer-indexed conditional.","tf.switch_case","https://www.tensorflow.org/api_docs/python/tf/switch_case"
"tf.tensor_scatter_nd_add","Adds sparse updates to an existing tensor according to indices.","tf.tensor_scatter_nd_add","https://www.tensorflow.org/api_docs/python/tf/tensor_scatter_nd_add"
"tf.tensor_scatter_nd_sub","Subtracts sparse updates from an existing tensor according to indices.","tf.tensor_scatter_nd_sub","https://www.tensorflow.org/api_docs/python/tf/tensor_scatter_nd_sub"
"tf.tensor_scatter_nd_update","""Scatter updates into an existing tensor according to indices.","tf.tensor_scatter_nd_update","https://www.tensorflow.org/api_docs/python/tf/tensor_scatter_nd_update"
"tf.tensordot","Tensor contraction of a and b along specified axes and outer product.","tf.tensordot","https://www.tensorflow.org/api_docs/python/tf/tensordot"
"tf.tensordot","Tensor contraction of a and b along specified axes and outer product.","tf.tensordot","https://www.tensorflow.org/api_docs/python/tf/tensordot"
"tf.tile","Constructs a tensor by tiling a given tensor.","tf.tile","https://www.tensorflow.org/api_docs/python/tf/tile"
"tf.timestamp","Provides the time since epoch in seconds.","tf.timestamp","https://www.tensorflow.org/api_docs/python/tf/timestamp"
"tf.transpose","Transposes a\, where a is a Tensor.","tf.transpose","https://www.tensorflow.org/api_docs/python/tf/transpose"
"tf.truncatediv","Returns x / y element-wise for integer types.","tf.truncatediv","https://www.tensorflow.org/api_docs/python/tf/truncatediv"
"tf.truncatemod","Returns element-wise remainder of division. This emulates C semantics in that","tf.truncatemod","https://www.tensorflow.org/api_docs/python/tf/truncatemod"
"tf.tuple","Groups tensors together.","tf.tuple","https://www.tensorflow.org/api_docs/python/tf/tuple"
"tf.type_spec_from_value","Returns a tf.TypeSpec that represents the given value.","tf.type_spec_from_value","https://www.tensorflow.org/api_docs/python/tf/type_spec_from_value"
"tf.unique","Finds unique elements in a 1-D tensor.","tf.unique","https://www.tensorflow.org/api_docs/python/tf/unique"
"tf.unique_with_counts","Finds unique elements in a 1-D tensor.","tf.unique_with_counts","https://www.tensorflow.org/api_docs/python/tf/unique_with_counts"
